count, name, index, memory.total [MiB], memory.used [MiB], utilization.gpu [%], utilization.memory [%], power.management, power.draw [W]
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 327.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 96 %, 73 %, Enabled, 343.16 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 327.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 96 %, 73 %, Enabled, 343.16 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 327.10 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 96 %, 73 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 322.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 322.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 338.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 316.26 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 322.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 338.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 316.26 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 322.50 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 338.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 316.26 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 329.84 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 338.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 316.26 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 329.84 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 338.35 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 313.54 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 329.84 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 336.55 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 313.54 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 329.84 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 72 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 336.55 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 313.54 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 327.97 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 336.55 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 317.45 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 327.97 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.84 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 317.45 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 327.97 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 317.45 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 334.38 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 317.45 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 334.38 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 335.03 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 334.38 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 334.38 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 330.11 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 330.11 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 330.11 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 329.26 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 330.11 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 339.17 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 329.26 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 330.11 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 338.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 329.26 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 321.43 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 333.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 338.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 329.26 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 322.63 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 333.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 338.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 331.38 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 322.63 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 333.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 338.24 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 331.38 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 322.63 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 333.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 331.38 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 322.63 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 343.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 331.38 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 322.63 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 343.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 331.38 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 327.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 343.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.50 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 327.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 343.51 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.33 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.50 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 327.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 338.66 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.33 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.50 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 327.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 338.66 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.33 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.50 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 338.66 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.33 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 338.66 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 344.33 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 338.66 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 336.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 324.76 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 335.57 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 336.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 334.70 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 335.57 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 336.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.23 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 335.57 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 336.80 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.23 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 335.57 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 343.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.23 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 343.79 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 343.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 97 %, 74 %, Enabled, 333.23 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 343.79 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 343.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 342.92 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 343.79 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 343.43 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 342.92 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 91 %, 72 %, Enabled, 343.79 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 342.92 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 341.98 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 95 %, 73 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 342.92 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 325.35 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 341.98 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 342.92 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 319.31 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 341.98 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 344.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 340.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 319.31 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 341.98 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 348.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 340.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 92 %, 72 %, Enabled, 319.31 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 348.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 95 %, 73 %, Enabled, 340.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 319.31 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 348.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 340.47 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 330.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 348.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 201.82 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 330.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 348.92 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 201.82 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 330.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 93 %, 73 %, Enabled, 323.09 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 98 %, 74 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 201.82 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 330.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 345.65 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 201.82 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 330.80 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 345.65 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 340.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 329.60 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 345.65 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 335.28 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 340.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 93 %, 72 %, Enabled, 329.60 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 345.65 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 340.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 329.60 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 340.45 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 96 %, 73 %, Enabled, 340.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 329.60 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 340.45 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 91 %, 69 %, Enabled, 340.80 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 322.03 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 340.45 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 91 %, 69 %, Enabled, 341.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 322.03 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 86 %, 67 %, Enabled, 340.45 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 341.96 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 91 %, 69 %, Enabled, 341.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 322.03 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 342.59 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 90 %, 68 %, Enabled, 345.52 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 91 %, 69 %, Enabled, 341.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 322.03 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 342.59 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 345.52 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 91 %, 69 %, Enabled, 341.39 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 325.96 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 342.59 W
8, A100-SXM-80GB, 5, 81252 MiB, 3524 MiB, 97 %, 74 %, Enabled, 345.52 W
8, A100-SXM-80GB, 6, 81252 MiB, 3522 MiB, 91 %, 69 %, Enabled, 334.43 W
8, A100-SXM-80GB, 7, 81252 MiB, 3522 MiB, 88 %, 68 %, Enabled, 325.96 W
8, A100-SXM-80GB, 4, 81252 MiB, 3522 MiB, 94 %, 73 %, Enabled, 342.59 W
